-63	-19	-10102	-53	-82	-102	304	-1219	-304	0
43	14	-10249	50	-43	-249	304	-914	0	0
9	9	-10112	15	-43	-112	-304	-1524	609	0
-34	170	-10141	-22	102	-141	609	-609	304	0
29	117	-10136	34	44	-136	-304	-304	0	0
34	34	-10156	33	-33	-156	304	-609	609	0
-4	4	-10122	-10	-51	-122	-304	-914	609	0
9	78	-10175	0	21	-175	304	-609	-609	0
-14	-9	-10249	-11	-63	-249	0	-609	-304	0
19	24	-10146	24	-28	-146	-609	-609	304	0
-68	43	-10170	-58	-6	-171	-304	0	-304	0
-58	117	-10190	-35	55	-190	609	-609	-609	0
0	83	-10048	17	20	-49	0	-914	0	0
-68	29	-10146	-45	-28	-146	-609	-914	304	0
-58	107	-10043	-30	42	-44	-304	-304	-304	0
-107	68	-10131	-72	4	-132	0	304	-304	0
-78	112	-10087	-39	43	-88	304	-304	0	0
-43	63	-10229	-3	-5	-229	609	-304	0	0
-19	58	-10039	19	-9	-39	-609	0	-609	0
-48	117	-10131	-8	43	-132	-304	-304	-914	0
9	87	-10131	47	10	-132	304	-914	-304	0
-73	146	-10112	-31	61	-112	0	-914	-914	0
-43	102	-10170	-4	17	-171	0	-914	-304	0
9	68	-10219	43	-14	-220	914	-1219	0	0
-53	53	-10185	-16	-25	-185	0	-914	-304	0
-19	83	-10146	13	3	-146	0	-914	609	0
0	92	-10078	30	11	-78	304	0	304	0
-4	-19	-10146	24	-89	-146	-609	304	-609	0
-14	58	-10190	13	-10	-190	-304	304	304	0
19	112	-10092	36	41	-93	-304	-304	0	0
29	170	-10004	37	89	-5	0	-609	0	0
4	166	-10190	11	74	-190	-914	-914	609	0
-14	14	-10126	0	-70	-127	304	-914	-304	0
9	156	-9858	19	63	141	0	-609	0	0
24	92	-10297	26	1	-298	-304	-914	-609	0
-14	4	-10053	-13	-73	-54	304	-609	-609	0
-92	63	-10463	-83	-11	-464	0	-304	-304	0
-68	87	-10156	-43	7	-156	-304	-609	-304	0
-4	122	-10180	18	36	-181	-304	-914	-304	0
-68	-83	-10576	-33	-152	-576	-914	-609	-304	0
-126	87	-10664	-90	21	-664	-914	-304	0	0
9	58	-10141	41	-6	-141	2743	-914	304	0
63	58	-9931	83	-5	68	0	-304	-304	0
-78	4	-10156	-53	-50	-156	914	0	0	0
-24	112	-10131	0	49	-132	-609	-914	609	0
-4	58	-10195	18	-4	-195	-1524	-914	0	0
-19	83	-10185	1	18	-185	0	0	-304	0
-73	24	-10170	-49	-33	-171	0	-1524	304	0
-34	9	-10078	-10	-40	-78	0	-609	304	0
-58	97	-10156	-35	43	-156	-914	-304	304	0
48	53	-10214	61	1	-214	-304	0	-304	0
34	87	-10122	38	32	-122	-304	-914	-304	0
19	83	-10146	24	22	-146	609	-1524	0	0
0	68	-10039	7	5	-39	-304	-609	-304	0
-102	136	-10000	-81	63	0	-304	-304	-609	0
-68	29	-10180	-39	-38	-180	304	-914	0	0
122	180	-9975	136	96	24	1219	-609	-609	0
-14	48	-10004	5	-33	-5	304	-609	-304	0
34	102	-10087	47	18	-88	1219	-1524	304	0
-87	53	-10302	-62	-27	-303	1524	-1219	-609	0
53	-9	-10371	63	-76	-371	609	-914	914	0
-43	78	-10107	-36	12	-107	0	-609	-304	0
19	141	-10161	26	66	-161	0	-609	-304	0
-58	117	-10122	-40	34	-122	0	0	304	0
-29	43	-10083	-9	-34	-83	0	-914	-304	0
14	73	-10185	25	-1	-185	-304	-609	0	0
